Time, z, vz, sphericity, size
1.000000, 0.797750, 0.328434, 1.007247, 0.000000
1.002500, 0.798582, 0.328339, 1.007232, 0.000000
1.005000, 0.799411, 0.328236, 1.007216, 0.000000
1.007500, 0.800237, 0.328126, 1.007200, 0.000000
1.010000, 0.801058, 0.328010, 1.007185, 0.000000
1.012500, 0.801877, 0.327888, 1.007172, 0.000000
1.015000, 0.802692, 0.327761, 1.007160, 0.000000
1.017500, 0.803504, 0.327630, 1.007149, 0.000000
1.020000, 0.804314, 0.327496, 1.007139, 0.000000
1.022500, 0.805122, 0.327360, 1.007129, 0.000000
1.025000, 0.805927, 0.327225, 1.007122, 0.000000
1.027500, 0.806730, 0.327090, 1.007113, 0.000000
1.030000, 0.807531, 0.326956, 1.007105, 0.000000
1.032500, 0.808329, 0.326822, 1.007097, 0.000000
1.035000, 0.809126, 0.326691, 1.007089, 0.000000
1.037500, 0.809920, 0.326562, 1.007081, 0.000000
1.040000, 0.810712, 0.326434, 1.007073, 0.000000
1.042500, 0.811502, 0.326308, 1.007066, 0.000000
1.045000, 0.812290, 0.326184, 1.007059, 0.000000
1.047500, 0.813076, 0.326061, 1.007052, 0.000000
1.050000, 0.813860, 0.325937, 1.007046, 0.000000
1.052500, 0.814643, 0.325812, 1.007042, 0.000000
1.055000, 0.815425, 0.325682, 1.007040, 0.000000
1.057500, 0.816207, 0.325551, 1.007040, 0.000000
1.060000, 0.816988, 0.325417, 1.007040, 0.000000
1.062500, 0.817770, 0.325281, 1.007042, 0.000000
1.065000, 0.818552, 0.325142, 1.007046, 0.000000
1.067500, 0.819336, 0.325001, 1.007051, 0.000000
1.070000, 0.820121, 0.324856, 1.007057, 0.000000
1.072500, 0.820908, 0.324708, 1.007065, 0.000000
1.075000, 0.821697, 0.324558, 1.007072, 0.000000
1.077500, 0.822488, 0.324408, 1.007080, 0.000000
1.080000, 0.823281, 0.324258, 1.007086, 0.000000
1.082500, 0.824076, 0.324110, 1.007092, 0.000000
1.085000, 0.824873, 0.323963, 1.007096, 0.000000
1.087500, 0.825670, 0.323821, 1.007100, 0.000000
1.090000, 0.826470, 0.323685, 1.007103, 0.000000
1.092500, 0.827270, 0.323555, 1.007105, 0.000000
1.095000, 0.828072, 0.323435, 1.007107, 0.000000
1.097500, 0.828875, 0.323325, 1.007107, 0.000000
1.100000, 0.829678, 0.323225, 1.007107, 0.000000
1.102500, 0.830483, 0.323137, 1.007110, 0.000000
1.105000, 0.831290, 0.323062, 1.007114, 0.000000
1.107500, 0.832098, 0.322997, 1.007120, 0.000000
1.110000, 0.832909, 0.322945, 1.007127, 0.000000
1.112500, 0.833722, 0.322906, 1.007135, 0.000000
1.115000, 0.834538, 0.322878, 1.007143, 0.000000
1.117500, 0.835356, 0.322862, 1.007152, 0.000000
1.120000, 0.836176, 0.322854, 1.007161, 0.000000
1.122500, 0.837000, 0.322853, 1.007170, 0.000000
1.125000, 0.837825, 0.322854, 1.007179, 0.000000
1.127500, 0.838652, 0.322856, 1.007186, 0.000000
1.130000, 0.839481, 0.322857, 1.007193, 0.000000
1.132500, 0.840312, 0.322856, 1.007197, 0.000000
1.135000, 0.841143, 0.322850, 1.007201, 0.000000
1.137500, 0.841974, 0.322838, 1.007203, 0.000000
1.140000, 0.842806, 0.322817, 1.007203, 0.000000
1.142500, 0.843638, 0.322787, 1.007202, 0.000000
1.145000, 0.844468, 0.322746, 1.007199, 0.000000
1.147500, 0.845298, 0.322692, 1.007196, 0.000000
1.150000, 0.846127, 0.322626, 1.007191, 0.000000
1.152500, 0.846953, 0.322549, 1.007184, 0.000000
1.155000, 0.847778, 0.322459, 1.007175, 0.000000
1.157500, 0.848600, 0.322358, 1.007166, 0.000000
1.160000, 0.849420, 0.322246, 1.007155, 0.000000
1.162500, 0.850237, 0.322127, 1.007143, 0.000000
1.165000, 0.851051, 0.322000, 1.007131, 0.000000
1.167500, 0.851862, 0.321868, 1.007118, 0.000000
1.170000, 0.852670, 0.321733, 1.007105, 0.000000
1.172500, 0.853474, 0.321595, 1.007093, 0.000000
1.175000, 0.854276, 0.321458, 1.007082, 0.000000
1.177500, 0.855076, 0.321321, 1.007073, 0.000000
1.180000, 0.855873, 0.321186, 1.007064, 0.000000
1.182500, 0.856668, 0.321054, 1.007056, 0.000000
1.185000, 0.857461, 0.320925, 1.007048, 0.000000
1.187500, 0.858252, 0.320801, 1.007040, 0.000000
1.190000, 0.859041, 0.320680, 1.007033, 0.000000
1.192500, 0.859828, 0.320563, 1.007026, 0.000000
1.195000, 0.860614, 0.320449, 1.007019, 0.000000
1.197500, 0.861397, 0.320339, 1.007011, 0.000000
1.200000, 0.862178, 0.320233, 1.007004, 0.000000
1.202500, 0.862957, 0.320128, 1.006998, 0.000000
1.205000, 0.863734, 0.320027, 1.006991, 0.000000
1.207500, 0.864509, 0.319927, 1.006984, 0.000000
1.210000, 0.865282, 0.319827, 1.006977, 0.000000
1.212500, 0.866053, 0.319726, 1.006970, 0.000000
1.215000, 0.866822, 0.319623, 1.006965, 0.000000
1.217500, 0.867590, 0.319519, 1.006961, 0.000000
1.220000, 0.868358, 0.319413, 1.006959, 0.000000
1.222500, 0.869125, 0.319305, 1.006957, 0.000000
1.225000, 0.869892, 0.319195, 1.006957, 0.000000
1.227500, 0.870659, 0.319084, 1.006959, 0.000000
1.230000, 0.871428, 0.318970, 1.006962, 0.000000
1.232500, 0.872197, 0.318855, 1.006966, 0.000000
1.235000, 0.872968, 0.318739, 1.006970, 0.000000
1.237500, 0.873741, 0.318622, 1.006975, 0.000000
1.240000, 0.874515, 0.318506, 1.006980, 0.000000
1.242500, 0.875291, 0.318392, 1.006984, 0.000000
1.245000, 0.876068, 0.318282, 1.006987, 0.000000
1.247500, 0.876846, 0.318176, 1.006989, 0.000000
1.250000, 0.877626, 0.318076, 1.006989, 0.000000
1.252500, 0.878406, 0.317984, 1.006989, 0.000000
1.255000, 0.879188, 0.317901, 1.006989, 0.000000
1.257500, 0.879970, 0.317828, 1.006988, 0.000000
1.260000, 0.880753, 0.317767, 1.006987, 0.000000
1.262500, 0.881536, 0.317717, 1.006988, 0.000000
1.265000, 0.882321, 0.317681, 1.006990, 0.000000
1.267500, 0.883108, 0.317656, 1.006995, 0.000000
1.270000, 0.883897, 0.317643, 1.007002, 0.000000
1.272500, 0.884688, 0.317640, 1.007010, 0.000000
1.275000, 0.885482, 0.317646, 1.007019, 0.000000
1.277500, 0.886278, 0.317661, 1.007029, 0.000000
1.280000, 0.887077, 0.317683, 1.007040, 0.000000
1.282500, 0.887879, 0.317709, 1.007053, 0.000000
1.285000, 0.888684, 0.317736, 1.007065, 0.000000
1.287500, 0.889492, 0.317759, 1.007078, 0.000000
1.290000, 0.890302, 0.317776, 1.007090, 0.000000
1.292500, 0.891115, 0.317785, 1.007100, 0.000000
1.295000, 0.891929, 0.317785, 1.007110, 0.000000
1.297500, 0.892744, 0.317776, 1.007117, 0.000000
1.300000, 0.893561, 0.317755, 1.007123, 0.000000
1.302500, 0.894378, 0.317722, 1.007126, 0.000000
1.305000, 0.895195, 0.317676, 1.007128, 0.000000
1.307500, 0.896012, 0.317617, 1.007128, 0.000000
1.310000, 0.896828, 0.317547, 1.007127, 0.000000
1.312500, 0.897642, 0.317465, 1.007124, 0.000000
1.315000, 0.898456, 0.317373, 1.007119, 0.000000
1.317500, 0.899267, 0.317272, 1.007112, 0.000000
1.320000, 0.900077, 0.317164, 1.007104, 0.000000
1.322500, 0.900884, 0.317051, 1.007095, 0.000000
1.325000, 0.901688, 0.316934, 1.007085, 0.000000
1.327500, 0.902490, 0.316815, 1.007074, 0.000000
1.330000, 0.903289, 0.316695, 1.007064, 0.000000
1.332500, 0.904085, 0.316574, 1.007053, 0.000000
1.335000, 0.904878, 0.316455, 1.007043, 0.000000
1.337500, 0.905669, 0.316336, 1.007034, 0.000000
1.340000, 0.906458, 0.316221, 1.007026, 0.000000
1.342500, 0.907245, 0.316109, 1.007018, 0.000000
1.345000, 0.908030, 0.315999, 1.007011, 0.000000
1.347500, 0.908813, 0.315894, 1.007005, 0.000000
1.350000, 0.909594, 0.315793, 1.006999, 0.000000
1.352500, 0.910374, 0.315697, 1.006993, 0.000000
1.355000, 0.911152, 0.315605, 1.006987, 0.000000
1.357500, 0.911928, 0.315517, 1.006981, 0.000000
1.360000, 0.912702, 0.315431, 1.006975, 0.000000
1.362500, 0.913475, 0.315348, 1.006968, 0.000000
1.365000, 0.914245, 0.315269, 1.006960, 0.000000
1.367500, 0.915013, 0.315191, 1.006952, 0.000000
1.370000, 0.915779, 0.315113, 1.006943, 0.000000
1.372500, 0.916543, 0.315033, 1.006934, 0.000000
1.375000, 0.917304, 0.314951, 1.006924, 0.000000
1.377500, 0.918064, 0.314868, 1.006915, 0.000000
1.380000, 0.918822, 0.314783, 1.006909, 0.000000
1.382500, 0.919579, 0.314697, 1.006903, 0.000000
1.385000, 0.920334, 0.314610, 1.006899, 0.000000
1.387500, 0.921090, 0.314523, 1.006896, 0.000000
1.390000, 0.921845, 0.314436, 1.006894, 0.000000
1.392500, 0.922601, 0.314349, 1.006893, 0.000000
1.395000, 0.923357, 0.314262, 1.006894, 0.000000
1.397500, 0.924115, 0.314178, 1.006895, 0.000000
1.400000, 0.924874, 0.314095, 1.006897, 0.000000
1.402500, 0.925634, 0.314014, 1.006899, 0.000000
1.405000, 0.926395, 0.313936, 1.006900, 0.000000
1.407500, 0.927158, 0.313864, 1.006901, 0.000000
1.410000, 0.927922, 0.313799, 1.006901, 0.000000
1.412500, 0.928686, 0.313740, 1.006900, 0.000000
1.415000, 0.929451, 0.313690, 1.006898, 0.000000
1.417500, 0.930217, 0.313649, 1.006897, 0.000000
1.420000, 0.930983, 0.313617, 1.006897, 0.000000
1.422500, 0.931751, 0.313595, 1.006898, 0.000000
1.425000, 0.932519, 0.313580, 1.006899, 0.000000
1.427500, 0.933288, 0.313574, 1.006902, 0.000000
1.430000, 0.934059, 0.313574, 1.006907, 0.000000
1.432500, 0.934832, 0.313582, 1.006915, 0.000000
1.435000, 0.935607, 0.313595, 1.006924, 0.000000
1.437500, 0.936385, 0.313614, 1.006934, 0.000000
1.440000, 0.937166, 0.313636, 1.006947, 0.000000
1.442500, 0.937950, 0.313662, 1.006960, 0.000000
1.445000, 0.938737, 0.313688, 1.006975, 0.000000
1.447500, 0.939528, 0.313712, 1.006990, 0.000000
1.450000, 0.940321, 0.313730, 1.007005, 0.000000
1.452500, 0.941118, 0.313740, 1.007019, 0.000000
1.455000, 0.941917, 0.313738, 1.007033, 0.000000
1.457500, 0.942719, 0.313726, 1.007044, 0.000000
1.460000, 0.943523, 0.313705, 1.007054, 0.000000
1.462500, 0.944328, 0.313672, 1.007062, 0.000000
1.465000, 0.945133, 0.313630, 1.007068, 0.000000
1.467500, 0.945940, 0.313579, 1.007072, 0.000000
1.470000, 0.946746, 0.313517, 1.007073, 0.000000
1.472500, 0.947552, 0.313448, 1.007074, 0.000000
1.475000, 0.948357, 0.313371, 1.007072, 0.000000
1.477500, 0.949161, 0.313288, 1.007069, 0.000000
1.480000, 0.949964, 0.313199, 1.007063, 0.000000
1.482500, 0.950765, 0.313105, 1.007056, 0.000000
1.485000, 0.951563, 0.313005, 1.007048, 0.000000
1.487500, 0.952360, 0.312903, 1.007038, 0.000000
1.490000, 0.953154, 0.312798, 1.007029, 0.000000
1.492500, 0.953946, 0.312691, 1.007019, 0.000000
1.495000, 0.954735, 0.312586, 1.007009, 0.000000
1.497500, 0.955522, 0.312482, 1.007000, 0.000000
1.500000, 0.956306, 0.312380, 1.006991, 0.000000
1.502500, 0.957089, 0.312281, 1.006983, 0.000000
1.505000, 0.957870, 0.312185, 1.006977, 0.000000
1.507500, 0.958649, 0.312092, 1.006971, 0.000000
1.510000, 0.959426, 0.312005, 1.006965, 0.000000
1.512500, 0.960202, 0.311921, 1.006960, 0.000000
1.515000, 0.960976, 0.311842, 1.006954, 0.000000
1.517500, 0.961749, 0.311768, 1.006948, 0.000000
1.520000, 0.962520, 0.311699, 1.006942, 0.000000
1.522500, 0.963289, 0.311631, 1.006935, 0.000000
1.525000, 0.964057, 0.311565, 1.006928, 0.000000
1.527500, 0.964822, 0.311502, 1.006920, 0.000000
1.530000, 0.965585, 0.311443, 1.006912, 0.000000
1.532500, 0.966346, 0.311383, 1.006903, 0.000000
1.535000, 0.967104, 0.311323, 1.006893, 0.000000
1.537500, 0.967860, 0.311263, 1.006883, 0.000000
1.540000, 0.968614, 0.311200, 1.006872, 0.000000
1.542500, 0.969365, 0.311138, 1.006863, 0.000000
1.545000, 0.970114, 0.311075, 1.006856, 0.000000
1.547500, 0.970862, 0.311012, 1.006850, 0.000000
1.550000, 0.971609, 0.310952, 1.006845, 0.000000
1.552500, 0.972355, 0.310892, 1.006840, 0.000000
1.555000, 0.973101, 0.310834, 1.006838, 0.000000
1.557500, 0.973848, 0.310779, 1.006836, 0.000000
1.560000, 0.974594, 0.310726, 1.006836, 0.000000
1.562500, 0.975342, 0.310677, 1.006836, 0.000000
1.565000, 0.976090, 0.310631, 1.006837, 0.000000
1.567500, 0.976840, 0.310588, 1.006837, 0.000000
1.570000, 0.977590, 0.310549, 1.006838, 0.000000
1.572500, 0.978342, 0.310516, 1.006838, 0.000000
1.575000, 0.979094, 0.310487, 1.006837, 0.000000
1.577500, 0.979847, 0.310465, 1.006836, 0.000000
1.580000, 0.980600, 0.310448, 1.006835, 0.000000
1.582500, 0.981354, 0.310437, 1.006835, 0.000000
1.585000, 0.982110, 0.310432, 1.006836, 0.000000
1.587500, 0.982866, 0.310433, 1.006837, 0.000000
1.590000, 0.983623, 0.310438, 1.006840, 0.000000
1.592500, 0.984381, 0.310448, 1.006843, 0.000000
1.595000, 0.985141, 0.310461, 1.006850, 0.000000
1.597500, 0.985903, 0.310480, 1.006858, 0.000000
1.600000, 0.986668, 0.310499, 1.006868, 0.000000
1.602500, 0.987436, 0.310521, 1.006880, 0.000000
1.605000, 0.988207, 0.310543, 1.006894, 0.000000
1.607500, 0.988981, 0.310564, 1.006909, 0.000000
1.610000, 0.989760, 0.310583, 1.006925, 0.000000
1.612500, 0.990541, 0.310595, 1.006941, 0.000000
1.615000, 0.991326, 0.310601, 1.006956, 0.000000
1.617500, 0.992114, 0.310597, 1.006971, 0.000000
1.620000, 0.992905, 0.310584, 1.006984, 0.000000
1.622500, 0.993699, 0.310562, 1.006996, 0.000000
1.625000, 0.994495, 0.310533, 1.007005, 0.000000
1.627500, 0.995292, 0.310495, 1.007012, 0.000000
1.630000, 0.996090, 0.310449, 1.007017, 0.000000
1.632500, 0.996889, 0.310398, 1.007020, 0.000000
1.635000, 0.997688, 0.310339, 1.007021, 0.000000
1.637500, 0.998487, 0.310272, 1.007021, 0.000000
1.640000, 0.999286, 0.310199, 1.007019, 0.000000
1.642500, 1.000083, 0.310118, 1.007016, 0.000000
1.645000, 1.000879, 0.310033, 1.007010, 0.000000
1.647500, 1.001673, 0.309942, 1.007003, 0.000000
1.650000, 1.002466, 0.309849, 1.006995, 0.000000
1.652500, 1.003256, 0.309754, 1.006988, 0.000000
1.655000, 1.004044, 0.309657, 1.006980, 0.000000
1.657500, 1.004830, 0.309560, 1.006971, 0.000000
1.660000, 1.005614, 0.309467, 1.006962, 0.000000
1.662500, 1.006395, 0.309375, 1.006953, 0.000000
1.665000, 1.007175, 0.309286, 1.006945, 0.000000
1.667500, 1.007952, 0.309203, 1.006939, 0.000000
1.670000, 1.008728, 0.309122, 1.006934, 0.000000
1.672500, 1.009502, 0.309046, 1.006929, 0.000000
1.675000, 1.010275, 0.308973, 1.006924, 0.000000
1.677500, 1.011046, 0.308906, 1.006919, 0.000000
1.680000, 1.011815, 0.308843, 1.006914, 0.000000
1.682500, 1.012583, 0.308785, 1.006909, 0.000000
1.685000, 1.013349, 0.308733, 1.006903, 0.000000
1.687500, 1.014114, 0.308684, 1.006897, 0.000000
1.690000, 1.014876, 0.308637, 1.006890, 0.000000
1.692500, 1.015636, 0.308593, 1.006882, 0.000000
1.695000, 1.016394, 0.308551, 1.006873, 0.000000
1.697500, 1.017149, 0.308511, 1.006864, 0.000000
1.700000, 1.017901, 0.308471, 1.006855, 0.000000
1.702500, 1.018651, 0.308432, 1.006844, 0.000000
1.705000, 1.019398, 0.308393, 1.006834, 0.000000
1.707500, 1.020142, 0.308354, 1.006825, 0.000000
1.710000, 1.020885, 0.308316, 1.006817, 0.000000
1.712500, 1.021626, 0.308279, 1.006810, 0.000000
1.715000, 1.022365, 0.308244, 1.006804, 0.000000
1.717500, 1.023104, 0.308212, 1.006799, 0.000000
1.720000, 1.023842, 0.308182, 1.006796, 0.000000
1.722500, 1.024581, 0.308157, 1.006794, 0.000000
1.725000, 1.025319, 0.308133, 1.006792, 0.000000
1.727500, 1.026058, 0.308112, 1.006791, 0.000000
1.730000, 1.026798, 0.308094, 1.006791, 0.000000
1.732500, 1.027538, 0.308078, 1.006791, 0.000000
1.735000, 1.028280, 0.308067, 1.006791, 0.000000
1.737500, 1.029022, 0.308057, 1.006790, 0.000000
1.740000, 1.029765, 0.308052, 1.006789, 0.000000
1.742500, 1.030508, 0.308049, 1.006787, 0.000000
1.745000, 1.031252, 0.308052, 1.006786, 0.000000
1.747500, 1.031997, 0.308059, 1.006786, 0.000000
1.750000, 1.032743, 0.308070, 1.006786, 0.000000
1.752500, 1.033490, 0.308084, 1.006788, 0.000000
1.755000, 1.034239, 0.308100, 1.006790, 0.000000
1.757500, 1.034988, 0.308118, 1.006793, 0.000000
1.760000, 1.035740, 0.308138, 1.006799, 0.000000
1.762500, 1.036493, 0.308160, 1.006807, 0.000000
1.765000, 1.037250, 0.308180, 1.006817, 0.000000
1.767500, 1.038010, 0.308199, 1.006830, 0.000000
1.770000, 1.038773, 0.308217, 1.006844, 0.000000
1.772500, 1.039540, 0.308233, 1.006859, 0.000000
1.775000, 1.040311, 0.308245, 1.006875, 0.000000
1.777500, 1.041086, 0.308253, 1.006891, 0.000000
1.780000, 1.041865, 0.308254, 1.006906, 0.000000
1.782500, 1.042647, 0.308246, 1.006921, 0.000000
1.785000, 1.043432, 0.308229, 1.006934, 0.000000
1.787500, 1.044220, 0.308207, 1.006946, 0.000000
1.790000, 1.045010, 0.308177, 1.006955, 0.000000
1.792500, 1.045802, 0.308141, 1.006963, 0.000000
1.795000, 1.046596, 0.308097, 1.006968, 0.000000
1.797500, 1.047390, 0.308045, 1.006972, 0.000000
1.800000, 1.048184, 0.307986, 1.006974, 0.000000
1.802500, 1.048979, 0.307920, 1.006975, 0.000000
1.805000, 1.049773, 0.307848, 1.006974, 0.000000
1.807500, 1.050566, 0.307771, 1.006972, 0.000000
1.810000, 1.051358, 0.307688, 1.006967, 0.000000
1.812500, 1.052149, 0.307602, 1.006961, 0.000000
1.815000, 1.052937, 0.307514, 1.006954, 0.000000
1.817500, 1.053724, 0.307425, 1.006947, 0.000000
1.820000, 1.054508, 0.307337, 1.006940, 0.000000
1.822500, 1.055291, 0.307250, 1.006932, 0.000000
1.825000, 1.056071, 0.307167, 1.006923, 0.000000
1.827500, 1.056849, 0.307087, 1.006915, 0.000000
1.830000, 1.057624, 0.307011, 1.006909, 0.000000
1.832500, 1.058398, 0.306938, 1.006904, 0.000000
1.835000, 1.059171, 0.306869, 1.006899, 0.000000
1.837500, 1.059942, 0.306805, 1.006895, 0.000000
1.840000, 1.060711, 0.306746, 1.006891, 0.000000
1.842500, 1.061479, 0.306694, 1.006887, 0.000000
1.845000, 1.062245, 0.306646, 1.006883, 0.000000
1.847500, 1.063009, 0.306604, 1.006879, 0.000000
1.850000, 1.063772, 0.306567, 1.006874, 0.000000
1.852500, 1.064533, 0.306534, 1.006869, 0.000000
1.855000, 1.065291, 0.306505, 1.006863, 0.000000
1.857500, 1.066047, 0.306480, 1.006856, 0.000000
1.860000, 1.066801, 0.306456, 1.006849, 0.000000
1.862500, 1.067552, 0.306436, 1.006840, 0.000000
1.865000, 1.068301, 0.306417, 1.006831, 0.000000
1.867500, 1.069046, 0.306398, 1.006820, 0.000000
1.870000, 1.069789, 0.306379, 1.006809, 0.000000
1.872500, 1.070529, 0.306360, 1.006799, 0.000000
1.875000, 1.071266, 0.306344, 1.006790, 0.000000
1.877500, 1.072002, 0.306329, 1.006783, 0.000000
1.880000, 1.072736, 0.306317, 1.006776, 0.000000
1.882500, 1.073469, 0.306307, 1.006771, 0.000000
1.885000, 1.074201, 0.306299, 1.006766, 0.000000
1.887500, 1.074933, 0.306295, 1.006762, 0.000000
1.890000, 1.075664, 0.306293, 1.006760, 0.000000
1.892500, 1.076396, 0.306292, 1.006758, 0.000000
1.895000, 1.077129, 0.306294, 1.006757, 0.000000
1.897500, 1.077862, 0.306298, 1.006756, 0.000000
1.900000, 1.078597, 0.306303, 1.006754, 0.000000
1.902500, 1.079332, 0.306311, 1.006752, 0.000000
1.905000, 1.080067, 0.306322, 1.006751, 0.000000
1.907500, 1.080804, 0.306335, 1.006748, 0.000000
1.910000, 1.081541, 0.306350, 1.006746, 0.000000
1.912500, 1.082279, 0.306369, 1.006745, 0.000000
1.915000, 1.083018, 0.306390, 1.006745, 0.000000
1.917500, 1.083759, 0.306412, 1.006746, 0.000000
1.920000, 1.084500, 0.306434, 1.006748, 0.000000
1.922500, 1.085243, 0.306457, 1.006750, 0.000000
1.925000, 1.085988, 0.306478, 1.006754, 0.000000
1.927500, 1.086735, 0.306500, 1.006761, 0.000000
1.930000, 1.087486, 0.306519, 1.006771, 0.000000
1.932500, 1.088239, 0.306537, 1.006783, 0.000000
1.935000, 1.088997, 0.306551, 1.006797, 0.000000
1.937500, 1.089758, 0.306564, 1.006812, 0.000000
1.940000, 1.090523, 0.306573, 1.006828, 0.000000
1.942500, 1.091293, 0.306579, 1.006844, 0.000000
1.945000, 1.092066, 0.306579, 1.006860, 0.000000
1.947500, 1.092843, 0.306571, 1.006875, 0.000000
1.950000, 1.093623, 0.306555, 1.006889, 0.000000
1.952500, 1.094407, 0.306534, 1.006902, 0.000000
1.955000, 1.095193, 0.306505, 1.006913, 0.000000
1.957500, 1.095981, 0.306469, 1.006922, 0.000000
1.960000, 1.096771, 0.306426, 1.006929, 0.000000
1.962500, 1.097562, 0.306375, 1.006934, 0.000000
1.965000, 1.098353, 0.306318, 1.006938, 0.000000
1.967500, 1.099145, 0.306255, 1.006940, 0.000000
1.970000, 1.099936, 0.306185, 1.006940, 0.000000
1.972500, 1.100727, 0.306111, 1.006938, 0.000000
1.975000, 1.101516, 0.306033, 1.006935, 0.000000
1.977500, 1.102304, 0.305952, 1.006929, 0.000000
1.980000, 1.103090, 0.305871, 1.006923, 0.000000
1.982500, 1.103874, 0.305790, 1.006917, 0.000000
1.985000, 1.104657, 0.305708, 1.006910, 0.000000
1.987500, 1.105437, 0.305630, 1.006902, 0.000000
1.990000, 1.106214, 0.305556, 1.006894, 0.000000
1.992500, 1.106990, 0.305486, 1.006887, 0.000000
1.995000, 1.107763, 0.305418, 1.006881, 0.000000
1.997500, 1.108535, 0.305354, 1.006876, 0.000000
